 -0.30103   4.30167
 -0.60206   2.27485
 -0.90309   1.02546
 -1.20412   0.28307
 -1.50515  -0.22245
 -1.80618  -0.61811
 -2.10721  -0.96441
 -2.40824  -1.28754
 -2.70927  -1.59936
 -3.01030  -1.90575
 -3.31133  -2.20945
 -3.61236  -2.51181
 -3.91339  -2.81351
