  43.477    -25.804    -20.894    -28.069     58.008     24.853     19.632     48.599
  29.801    -24.805     -6.113    -15.344     80.069     28.435      6.047     74.605
  49.493    -41.833    -18.119     19.268     48.013     40.835     19.373     16.202
 106.733    -13.776    -35.636    -99.661     50.725     13.902     39.352    -28.829
  49.496     -0.793    -30.229     39.185     42.187      0.893     28.938    -30.684
  85.059    -44.439      8.514     72.026     64.544     44.461     -6.820     46.289
 110.855     -0.075      1.763    110.841     17.739      3.769     -2.597    -17.138
  45.482     17.009     39.365     15.157     46.785    -20.309    -41.206     -8.858
 122.927    -27.415     34.648    114.713    220.289     24.943    -34.435    216.147
  18.331    -17.170      3.916      5.087    160.725     18.294     -2.652   -159.658
 239.289     33.864     24.861    235.573    166.321    -34.747    -24.237    160.835
 121.316     40.975     -3.441   -114.135     64.334    -43.843      4.240    -46.890
  44.069     22.430    -26.400     27.239    160.955    -22.039     29.355    156.714
 235.593    -14.171     24.155   -233.923     32.251     13.295    -23.417    -17.749
  93.487     47.099      0.876    -80.751     88.258    -48.494     -4.739    -73.589
  36.404    -31.720     15.882     -8.178    108.029     27.878    -16.936   -102.987
  38.217    -29.539     18.850    -15.253    134.999     27.119    -16.122   -131.260
 104.939    -10.369     39.348     96.729     94.814     10.656    -44.840     82.858
  55.356      3.532      9.893     54.351     24.951    -10.605    -10.156    -20.173
  39.766     18.310     24.080    -25.812    217.599    -19.610    -25.286   -215.233
  67.341    -22.867      6.007    -63.054     34.035     22.340     -0.526     25.672
 123.698    -18.652     41.845   -114.902    133.057     16.870    -42.424   -124.980
  51.650     36.036    -31.582     19.279     44.176    -32.321     29.382      6.603
  45.050      6.693     43.930     -7.407     53.985     -9.306    -43.360    -30.785
  64.896     36.845     20.122    -49.488     44.533    -37.851    -20.768    -10.919
  34.134     13.640    -30.604     -6.516     73.519    -13.083     27.432     66.942
  66.208     11.110    -23.572     60.864     32.896     -8.247     22.230    -22.803
  48.112      2.095    -34.096     33.880    186.121     -1.384     36.507    182.500
  84.509     27.107    -30.416    -74.040    103.146    -25.814     31.124    -94.889
  30.482    -30.457     -0.795     -0.949    105.231     33.473     -2.109     99.743
  44.727      1.060     43.130    -11.798     49.534      1.202    -41.221     27.440
 164.493     18.791    -37.840   -158.975     73.329    -17.833     37.625    -60.361
  65.075    -23.650    -32.055    -51.459     39.030     21.769     32.393     -0.382
 215.505    -25.829    -35.551   -210.977    280.660     26.999     36.186   -277.005
  42.501     -2.435    -26.721    -32.960    311.348      1.366     27.580   -310.121
 175.066    -19.492     -2.609   -173.958     18.206     17.338      0.703      5.510
 136.851     -4.209    -11.386    136.311     17.728      3.442     11.628    -12.931
  24.505     23.287      1.559      7.469    118.662    -23.206      2.795   -116.337
 217.176    -46.761     12.399    211.719    175.364     44.211    -13.329    169.175
  94.851     31.586    -30.329     84.138    238.102    -28.442     29.334    234.570
 175.349    -35.849     22.589   -170.152     66.748     33.101    -24.019    -52.751
 112.024    -38.322    -25.899   -102.030    124.653     36.011     26.380   -116.386
 197.346     34.454     29.837    192.011    125.965    -33.421    -29.556    117.800
  92.722      6.164    -42.586     82.133     48.466     -6.070     41.316     24.599
  46.751      2.990    -28.751     36.743     46.939     -2.050     24.257    -40.133
  39.800     16.385    -29.222     21.488    147.790    -13.726     28.419    144.381
 322.197     -4.124     27.203   -321.020     57.472      3.506    -30.614    -48.513
  89.133     29.413     19.060     81.953     35.392    -30.778    -17.258      2.733
 123.677     36.263    -32.141   -113.789    124.500    -34.593     28.578   -116.133
  44.262    -32.963     15.686     25.030    139.395     33.075    -18.395    134.160
  42.576      3.352     41.778     -7.489     58.671     -4.966    -39.073    -43.485
  49.994     28.044      5.032    -41.080     39.921    -26.448     -8.972     28.525
  65.456    -30.398    -29.827    -49.707    138.031     27.860     27.501   -132.363
  44.439    -35.093     25.807     -8.790     45.612     34.300    -27.690     11.715
  67.627     -3.237     40.778    -53.853    139.908      4.440    -44.186   -132.673
  71.629    -10.241     35.541     61.341    262.988     10.875    -34.696    260.462
  33.786     18.655     -7.540     27.141     61.134    -21.096      5.609    -57.104
 182.891     29.260    -31.570   -177.754    200.774    -31.371     30.593   -195.934
  49.243     21.334     38.483    -22.108     44.106    -20.502    -39.052      0.067
  83.769     -5.330     -0.511    -83.598     24.545      5.326      5.407     23.342
  33.211     -7.253    -28.043    -16.246    192.941      6.702     27.031   -190.920
  48.448     21.161      0.311     43.581     43.330    -22.996     -0.430    -36.722
  88.629     17.559     15.721     85.438     25.300    -20.314    -13.179     -7.329
  27.334    -22.243     14.276     -6.969     91.024     20.189    -14.698     87.532
  49.317     11.307    -41.624     23.911     89.294    -11.850     45.590     75.858
  33.471      8.572     12.313    -29.920     63.391     -6.179    -11.759     61.984
  73.263      0.162    -14.854    -71.741     27.321      0.437     14.163     23.359
  38.779      4.999     37.233      9.621     60.654     -3.437    -37.398    -47.629
  45.159     26.151    -35.168    -10.892     48.080    -24.970     37.677     16.389
  45.174     38.826     22.331     -5.874     46.743    -39.630    -19.795     14.917
  80.112    -10.661     37.702    -69.878     43.637     10.098    -40.706    -12.052
  75.434      3.928    -38.245    -64.902     98.342     -3.882     44.108    -87.810
 139.851     12.063      0.817    139.327     17.509    -13.737      0.589    -10.839
  73.460     19.343     11.760    -69.885     30.507    -19.792    -12.833     19.347
  28.870    -19.432     20.895      4.389     53.408     18.818    -21.689    -45.032
  50.824      9.617     34.623     35.942     42.034    -10.697    -37.231    -16.319
  63.978      9.823    -37.508     50.891     39.408    -11.174     37.781     -0.840
  53.126     15.193    -41.256    -29.825     86.437    -14.319     39.706    -75.430
  37.218    -11.357    -35.064     -5.172     75.194      9.203     31.066     67.855
  43.993    -22.101    -32.468     19.818     86.646     23.314     29.779     77.957
  57.728     -5.736    -50.217    -27.889     61.002      7.617     47.244    -37.832
 250.024     44.994     -0.439   -245.942    330.761    -44.450      0.919   -327.759
 309.703      0.201    -24.675    308.718     33.263      0.989     24.874     22.062
 129.126     -6.371    -45.564   -120.652     74.976      3.667     47.249    -58.100
  41.154      3.076     38.077    -15.309     54.241     -1.880    -36.845     39.762
 107.409    -14.191    -30.879   -101.891     33.438     13.741     30.010     -5.361
 293.065     29.278     21.999   -290.768     78.842    -31.464    -23.947    -68.210
  16.318     12.069     10.793      2.030    270.041    -11.093    -12.290    269.533
  53.465    -44.108     12.717     27.410     59.060     43.505    -13.096     37.734
  65.175     -0.275    -51.434     40.028     53.576     -0.028     49.194     21.223
  87.645      2.104    -39.962    -77.976    168.197     -1.425     40.052   -163.353
  24.374    -21.576     -4.875    -10.238    241.294     23.091      4.020   -240.153
  41.110     34.171     -6.283    -21.974     51.942    -33.664      6.229     39.063
  60.406     38.590     15.554     43.793     41.644    -39.890    -10.988      4.715
  45.595    -18.840    -20.669    -36.010     44.489     17.432     18.428     36.548
  43.090    -28.491     16.147     28.006    193.692     28.442    -14.813    191.019
  50.364     43.403    -13.731    -21.544     45.120    -43.262     12.712      1.630
  40.400     21.281     34.134      3.766     55.990    -22.511    -37.134    -35.345
 274.724     15.182     11.748    274.053     18.044    -14.368     -9.886      4.628
  61.741     24.854     33.652     45.407    125.886    -21.874    -34.335    119.121
  62.461     13.919    -26.240    -54.946     34.025    -17.107     24.794     15.820
  61.152      3.713     -4.815    -60.849     34.374     -7.943      0.951     33.430
  79.077     16.165     33.528    -69.769    296.763    -13.698    -29.746   -294.951
  47.656     -2.523     44.269    -17.465     57.810      2.643    -42.985    -38.566
  79.836    -38.161     -6.680    -69.806    247.827     37.486      6.564   -244.887
  55.022    -22.450     37.528     33.393     82.410     20.103    -36.103     71.301
  62.269    -42.053     11.394     44.488     43.273     41.320    -11.746      5.218
  77.383    -26.470     26.958     67.534     50.140     30.700    -29.133     26.884
 490.175      3.698     -9.755    490.064      7.173     -1.399      6.954     -1.070
  49.652    -12.626      9.307    -47.109     41.636     13.542     -5.225     39.024
 200.916     -9.795    -35.038    197.594     47.501      6.644     32.737     33.771
  87.501     15.047    -15.559     84.782     24.136    -15.059     13.204    -13.470
  38.202     37.265      8.174     -1.960     69.929    -34.841    -10.105     59.783
  34.001     11.391     26.772     17.594    187.909     -8.858    -30.662    185.179
  75.425    -43.283      9.371     61.054     65.212     44.178     -7.389     47.395
  36.428     17.912     30.599      8.356    100.531    -16.368    -28.913     94.882
  78.371     33.856     -7.228    -70.310     37.713    -36.562      9.247      0.146
  55.666    -43.513    -29.133     18.883     54.517     41.836     28.482     20.262
  92.059     21.917     28.334    -84.804    415.564    -20.139    -29.590   -414.020
  32.389     26.283     18.927      0.065     93.230    -27.484    -22.021    -86.322
  23.313     12.662      6.140     18.587     91.726    -13.129     -3.833    -90.701
 316.407      5.645     38.638   -313.988     96.996     -9.293    -40.966    -87.428
  19.979      4.517    -19.406      1.464    176.462     -6.172     17.780   -175.455
  90.615    -26.503      1.972     86.630     30.536     29.107     -1.705     -9.074
  45.836     15.775    -42.634      5.866     49.650    -18.042     40.377     22.567
  37.531     25.419     27.003     -5.769     69.521    -24.880    -25.207     59.823
 169.354     22.522     37.684   -163.565    142.371    -26.426    -38.438   -134.513
  65.934     28.023    -31.338     50.793    140.704    -26.783     32.027    134.368
 140.592    -43.197     -8.825   -133.500    205.806     45.406     11.481   -200.406
  89.692     -4.110     42.465     78.896    119.687      6.955    -40.800    112.303
  65.210     25.844     22.775    -55.369     35.974    -23.924    -26.857     -0.704
  45.684    -10.075    -25.530    -36.521    396.674      9.989     24.715   -395.777
  59.614     27.779    -34.421    -39.966     56.076    -28.628     33.423    -34.754
  22.901     -3.436     22.640      0.282    189.520      5.116    -22.724    188.084
 109.995     18.091     35.428   -102.549     48.460    -17.308    -36.073    -27.341
  42.159     29.688    -13.294     26.819     43.618    -30.576     13.540    -28.005
  52.888    -14.320    -35.765     36.235     40.638     10.287     36.141    -15.475
 241.622    -38.241     20.659    237.681    117.534     38.105    -17.873    109.739
  53.856     30.553     35.040    -27.189     52.895    -29.283    -34.287    -27.656
 102.356    -21.786    -12.517     99.224     22.375     20.329      9.001     -2.520
  76.830    -35.972     19.686     64.971    177.553     38.284    -17.108    172.530
 110.429     19.917     38.039   -101.740    234.184    -22.617    -33.877   -230.614
  23.477     21.847      3.629     -7.789    141.643    -20.509     -2.695    140.124
 378.931     17.104     25.988   -377.652     44.465    -11.822    -25.123    -34.731
  27.081     -2.459    -22.624    -14.680     97.085      1.303     21.118     94.752
  77.927     18.043    -30.902     69.225     77.269    -16.893     33.293     67.652
  43.525    -42.049      7.407     -8.455     64.963     42.414     -6.816    -48.732
  57.715     37.915     16.768     40.154     41.703    -37.602    -18.033     -0.168
  28.582     26.043     -5.550     10.387     86.972    -28.263      5.232    -82.084
 275.161    -28.836     -1.175   -273.643     43.575     27.602      1.051    -33.703
  56.286      2.582     37.553    -41.848    162.099     -3.133    -40.746   -156.863
  38.294     13.395     33.907     11.720     35.763    -14.222    -31.845      7.914
  30.070    -25.430    -14.525     -6.823     93.723     25.996     14.438     88.881
  50.899    -22.782     35.118     28.955     41.926     23.973    -32.980     -9.766
  27.909     25.627      9.556     -5.552    105.949    -23.909    -10.011    102.729
 300.286     28.854     -6.094    298.834     44.380    -27.519      9.182     33.585
  36.882     -7.600     28.987     21.500     56.519     10.449    -26.870    -48.613
  61.160     39.366      8.655    -45.999    138.718    -42.864     -4.819   -131.842
  45.828     40.500      9.877     19.037     42.266    -38.643     -8.195    -15.033
  35.570    -26.964     21.313      9.160     70.814     24.214    -19.392    -63.657
  83.900     22.908     40.686     69.707     59.864    -21.821    -39.826     39.006
 193.080     16.339     42.555    187.622    236.009    -17.719    -43.718    231.247
  43.101    -26.138     29.552     17.354    142.397     25.852    -31.628    136.412
  56.172      6.732      8.643     55.094     37.215     -7.659     -6.047    -35.913
 150.473    -14.895      3.895   -149.684     16.797     13.847     -1.306      9.418
  42.308     -9.966     10.090     39.861     50.192      8.593    -11.199    -48.166
  84.821    -19.465    -41.501    -71.368    134.776     12.849     40.119   -128.024
  42.621     26.561    -28.088     17.947     46.835    -24.770     27.077    -29.100
  45.665     15.826     16.781    -39.412     45.119    -18.125    -15.434     38.327
  36.060     31.506     -8.136     15.541     63.546    -29.299      5.168    -56.151
  43.490    -22.018      5.681     37.072     45.376     22.411     -5.705    -39.041
  58.590    -38.897     13.253     41.762     56.060     43.655    -12.293     32.952
  21.060     10.020    -16.392      8.628    305.945    -11.980     16.654    305.256
  46.218     37.790    -18.306    -19.310     76.315    -39.666     19.085    -62.341
 148.831      0.276     48.250    140.793    133.618      2.452    -44.998    125.789
 125.734    -17.211    -35.645   -119.340     83.980     21.828     36.158    -72.586
  11.861      6.778     -9.616      1.509    400.646     -7.686      7.459    400.503
  73.879      4.627      9.160     73.163     27.851     -1.720     -8.323    -26.522
  46.212     36.448    -11.746     25.868     43.353    -35.798     12.581    -20.970
  52.740     22.873    -35.100    -32.036     43.397    -22.316     36.477      7.397
  81.865    -27.404    -32.285    -70.061     53.911     28.625     32.055    -32.549
  45.195    -40.162     18.293      9.742     46.885     39.317    -18.308    -17.810
 140.037    -27.446    -15.754   -136.415     31.029     26.028     14.922     -7.917
 268.751    -38.577      1.328    265.965     94.142     40.878     -3.989     84.710
  68.110     11.297     21.574     63.607     31.079     -9.444    -21.778    -20.061
 113.286      6.066     -6.784    112.920     19.432     -5.225      7.620    -17.095
  33.834    -30.599     14.423      0.626     79.636     27.112    -12.160    -73.885
  64.511      0.693     19.618    -61.452     29.604     -0.639    -17.702     23.719
  40.576     38.926    -11.424     -0.810     53.284    -40.246     10.228    -33.389
 132.024     21.967     34.239   -125.601     52.800    -23.643    -31.088    -35.530
  86.282    -32.459     -3.430    -79.869     30.244     29.828      4.145      2.794
 102.822    -39.129     -9.227    -94.637     41.331     37.502      6.736    -16.014
  95.552     -0.815    -43.588     85.027    153.863      1.804     46.243    146.739
  27.472    -11.842     20.943    -13.261     89.250     12.390    -22.614     85.444
  64.424    -24.947    -35.250    -47.807     49.902     25.857     36.183    -22.636
 122.050    -32.089     -1.183   -117.750     31.963     30.788     -2.529     -8.207
  73.096     32.751     19.025     62.517     38.393    -33.568    -18.435      2.717
  38.480     22.514     22.769     21.339    166.998    -22.602    -26.655    163.300
  92.418      5.557    -10.692    -91.629     23.966     -4.711     11.538     20.471
  59.508    -25.594     -9.072     52.952     36.380     24.421     11.513    -24.385
  43.620    -15.278     38.119     14.704     79.623     18.054    -37.987     67.608
  63.933     30.236      7.788    -55.790    395.859    -29.125     -7.671   -394.712
  48.568    -16.422    -24.825     38.379     50.816     15.090     20.383    -44.035
  48.365     37.224      4.059    -30.610     45.561    -37.621     -6.263     24.924
  46.706     16.266    -39.501     18.882     55.245    -16.526     43.745     29.414
 186.145      9.667     43.476   -180.738    171.998    -10.312    -43.841   -165.997
  81.050      5.157     12.288    -79.947     26.762     -1.888    -12.779     23.438
 286.257     15.145    -11.133    285.639     22.398    -17.457     10.595      9.199
  34.899    -23.928      6.857    -24.461    329.138     23.550     -7.479   -328.209
  89.935    -30.477    -21.464    -81.846     35.772     28.316     21.795      1.695
  43.534     28.579    -29.237    -14.952     80.175    -30.711     28.467    -68.370
 149.192    -45.523     -1.097    142.073    126.253     45.531     -0.331    117.757
 101.422    -27.432     27.298     93.748    311.783     25.022    -31.075    309.220
  50.469     -9.893    -31.372     38.276     40.059     11.394     31.067    -22.577
 191.502    -36.824      4.528    187.874     66.660     39.587     -6.488     53.239
  45.783     38.261     24.424     -5.971     45.657    -35.156    -28.622      5.422
  52.729    -29.474      7.575    -43.061    303.610     29.788     -9.984   -301.980
  28.403      1.834    -27.147     -8.149    167.681     -1.261     29.527   -165.056
  36.758    -10.411    -32.358     13.990     58.213     11.288     33.585    -46.188
 170.954    -40.318     -5.317    166.047     55.262     37.063      4.300     40.764
 393.083     19.159     -9.880    392.492     37.548    -22.233     10.027     28.548
  24.752    -13.720     14.255    -14.873    377.379     14.297    -14.502   -376.829
 107.794     16.687     22.982   -103.985     31.235    -17.081    -26.132     -0.987
  47.060    -40.058     -7.650     23.483     69.562     40.038      7.606     56.373
  25.642    -23.200      3.165    -10.452    211.509     26.303     -1.282   -209.864
  30.050    -10.454    -26.521      9.504    167.556     11.886     23.615    165.457
  96.250     41.674     18.544    -84.755     67.842    -41.710    -21.020    -49.203
 120.848     44.552     10.584   -111.836    102.362    -44.797     -7.666    -91.719
  64.849    -14.293     31.417    -54.901     36.034     11.337    -31.155     14.118
 160.038    -29.351    -32.376    153.956     99.174     29.746     30.305     89.622
  41.727    -39.470     11.598     -6.982     55.048     39.184    -12.866     36.460
  18.874      7.204     16.788     -4.741    286.850     -4.664    -19.578   -286.143
  33.237    -15.914    -29.089     -2.287     69.110     12.750     26.257    -62.643
  89.688     39.163     -9.061    -80.176     41.470    -38.148      7.349    -14.507
  58.120    -35.489    -30.191    -34.742     42.745     32.825     26.151     -8.109
 288.156    -41.575     14.465    284.774     91.502     40.213    -12.086     81.299
  17.198    -11.954     -8.983     -8.495    474.523     14.113      6.845   -474.264
  28.507     21.222    -19.013     -0.899    118.879    -26.189     19.799    114.255
  63.287     14.939     41.538    -45.351     51.073    -17.547    -41.546    -23.969
  42.999    -30.690     24.600    -17.376    107.660     27.110    -20.072   -102.239
  37.761     27.596    -21.777     13.786    125.433    -26.362     21.657    120.704
  58.018     18.440    -39.746     38.030     79.903    -20.306     40.290     65.946
  32.386      9.922     23.297     20.191     67.346     -8.775    -24.217    -62.225
  62.142     28.207    -14.126    -53.539     41.486    -28.692     17.453     24.358
 153.041    -11.202    -20.548   -151.241     22.720     12.452     19.002      0.312
  32.290    -26.879     -3.527    -17.542     70.488     25.691      4.199     65.505
  98.097     20.541      3.524    -95.857     25.004    -19.152     -4.991     15.280
  60.690      2.312    -33.906     50.282     37.495     -0.950     36.950     -6.295
  80.783    -23.213     33.839     69.584    200.016     22.136    -32.844    196.055
  62.070     37.755      6.410     48.848     36.659    -35.904     -3.507      6.521
  23.721     -0.273      8.461     22.159     95.325      0.396     -3.559    -95.258
  63.990     28.042    -26.528    -51.035     40.097    -29.994     23.280     12.889
 145.280    -25.215    -36.245    138.408     95.824     29.855     33.899     84.509
  35.368     20.082    -21.481    -19.651    207.425    -22.762     23.373   -204.843
  95.842    -16.921    -28.669     89.875     32.427     15.731     28.339      0.956
  44.134     41.273     15.122      3.966     53.246    -39.399    -17.434     31.288
 133.400    -12.571    -48.276    123.721    172.671     13.325     46.044    165.884
  56.470     28.677    -33.201     35.556     94.580    -25.598     30.971     85.621
  21.067      3.673    -14.141    -15.178    111.769     -4.597     12.583    110.964
  69.031     28.613    -38.943     49.294     60.845    -26.794     37.463     39.758
 111.839    -26.991    -26.738    105.188     38.617     23.917     26.338     15.018
   8.149      4.694     -4.709      4.712    274.138     -4.709      3.574   -274.074
 106.230    -31.618     23.037     98.764     48.673     29.104    -28.495     26.647
  32.087     22.073     12.857    -19.419    273.487    -24.259    -15.380   -271.975
  29.097     19.743      3.106     21.147    284.879    -14.670     -4.989    284.458
  48.531     12.455    -40.035     24.439     99.461     -8.175     38.338     91.410
 140.698    -34.090     30.321    133.095    205.798     31.449    -30.208    201.125
  73.617     19.534    -13.581     69.666     29.866    -17.885     12.122    -20.620
  49.627     20.842    -30.684     32.969     41.834    -21.199     29.300    -21.028
  38.450     -0.450     36.952    -10.617     93.922      1.333    -35.985    -86.744
  44.693     23.072     28.030    -26.066    152.793    -23.696    -29.042   -148.124
 102.097     -3.176    -13.573    101.141     22.229      1.967     13.907    -17.229
  75.981     30.475     23.507    -65.512     38.859    -33.893    -18.622     -3.807
  90.054     -4.176    -43.037     78.995     62.857      2.451     45.820     42.959
  58.028     42.586    -10.782     37.913     47.046    -44.372     11.478     10.614
  53.538      3.542    -45.649     27.748     61.622     -4.105     46.941     39.711
  38.223      2.462    -30.353     23.100     54.278     -1.415     31.406    -44.246
 138.506    -12.191    -21.612   -136.265     23.285     12.500     19.586      1.528
   9.168      2.042     -7.950     -4.083    386.001     -5.491      7.735    385.885
  63.525     11.663     14.662     60.699     33.088     -9.438    -14.008    -28.452
  45.586    -30.822    -33.563      1.290     44.318     30.510     31.660     -5.555
  23.484    -12.748    -18.180      7.647    122.814      9.593     16.702   -121.295
 194.958    -39.075     18.162    190.137    128.564     41.464    -18.922    120.214
  48.294    -40.233    -26.123     -5.584     46.695     37.626     27.219     -4.884
 247.458    -28.938     -9.860   -245.562     38.421     26.136     10.760    -26.026
